date,prediction,superior,inferior,std
2022-12,5.267449999999999,6.1709014368408885,4.36399856315911,0.42643026499282755
2023-01,5.330238925487079,6.2444596615047985,4.416018189469359,0.42643026499282755
2023-02,5.427984410553784,6.358970051587827,4.496998769519742,0.42643026499282755
2023-03,5.204137064251096,6.0967293258225554,4.311544802679637,0.42643026499282755
2023-04,5.390607310706958,6.31518218475478,4.466032436659136,0.42643026499282755
2023-05,5.6069946461887765,6.568683389215939,4.645305903161614,0.42643026499282755
2023-06,5.56900673335655,6.524179945257481,4.613833521455618,0.42643026499282755
2023-07,5.712869387514114,6.692717332275612,4.733021442752615,0.42643026499282755
2023-08,5.715591023265169,6.695905771836832,4.735276274693506,0.42643026499282755
2023-09,5.918498464281138,6.933615065576905,4.90338186298537,0.42643026499282755
2023-10,5.963301299694194,6.986102299708217,4.9405002996801715,0.42643026499282755
2023-11,5.791000559304621,6.7842492424530425,4.797751876156199,0.42643026499282755
2023-12,5.9479245912509375,6.968088241249879,4.9277609412519965,0.42643026499282755
2024-01,6.114623401397417,7.163378548144594,5.065868254650239,0.42643026499282755
2024-02,5.951515511421251,6.97229506133143,4.930735961511072,0.42643026499282755
2024-03,6.213764342068436,7.279523736658306,5.148004947478566,0.42643026499282755
2024-04,6.287277067432743,7.365645063405916,5.208909071459571,0.42643026499282755
2024-05,6.313909312769388,7.39684516231795,5.230973463220826,0.42643026499282755
2024-06,6.256481683420183,7.329567781333721,5.183395585506644,0.42643026499282755
2024-07,6.367992909271501,7.46020495564573,5.275780862897272,0.42643026499282755
2024-08,6.508345162429461,7.624629852071195,5.392060472787728,0.42643026499282755
2024-09,6.657436611688333,7.799292855697667,5.515580367678998,0.42643026499282755
2024-10,6.809385499917728,7.977303394516479,5.641467605318978,0.42643026499282755
2024-11,6.648768313406536,7.789137806419153,5.508398820393919,0.42643026499282755
2024-12,6.744428023092956,7.901204677476631,5.587651368709281,0.42643026499282755
2025-01,6.8255594534008015,7.9962514382165795,5.6548674685850235,0.42643026499282755
2025-02,6.748588355356863,7.906078572880494,5.591098137833232,0.42643026499282755
2025-03,6.675288454587295,7.820206573529912,5.530370335644678,0.42643026499282755
2025-04,6.993407009683825,8.192887519477368,5.793926499890281,0.42643026499282755
2025-05,6.845956114156907,8.020146450635607,5.671765777678207,0.42643026499282755
2025-06,7.011980218871677,8.214646329388058,5.809314108355296,0.42643026499282755
2025-07,7.257280535010933,8.502019550457316,6.012541519564551,0.42643026499282755
2025-08,7.331302302930444,8.588737228653029,6.0738673772078595,0.42643026499282755
2025-09,7.393575853508926,8.661691683416137,6.125460023601714,0.42643026499282755
2025-10,7.323388184194651,8.579465712705458,6.067310655683844,0.42643026499282755
2025-11,7.263110122711126,8.508849005148923,6.017371240273329,0.42643026499282755
2025-12,7.748463084079168,9.077447717368504,6.419478450789832,0.42643026499282755
2026-01,7.709253683449136,9.031513281031085,6.386994085867186,0.42643026499282755
2026-02,7.714654299646539,9.037840188785765,6.391468410507314,0.42643026499282755
2026-03,7.62542296160851,8.933304257336939,6.317541665880079,0.42643026499282755
2026-04,7.722619810308137,9.04717191119164,6.398067709424635,0.42643026499282755
2026-05,7.943275036700853,9.305673017721983,6.580877055679722,0.42643026499282755
2026-06,7.837702011978448,9.181992540460476,6.49341148349642,0.42643026499282755
2026-07,7.971955596285842,9.339272749347801,6.604638443223884,0.42643026499282755
2026-08,8.154279885987293,9.552868554014134,6.755691217960452,0.42643026499282755
2026-09,8.232442522563858,9.644437325688777,6.820447719438939,0.42643026499282755
2026-10,8.35616686032208,9.789382354809964,6.922951365834196,0.42643026499282755
2026-11,8.497848937971414,9.955365161773653,7.040332714169176,0.42643026499282755
2026-12,8.349458542747362,9.78152345409698,6.917393631397744,0.42643026499282755
2027-01,8.659368127369572,10.144587460596512,7.174148794142632,0.42643026499282755
2027-02,8.498734433855981,9.956402534283384,7.041066333428577,0.42643026499282755
2027-03,8.419393955467994,9.863453902196877,6.97533400873911,0.42643026499282755
2027-04,8.589974323735627,10.063291516154216,7.116657131317037,0.42643026499282755
2027-05,8.699726215575728,10.191867602695538,7.207584828455918,0.42643026499282755
2027-06,8.598738083169064,10.073558399689878,7.123917766648249,0.42643026499282755
2027-07,8.704307338783366,10.197234461381308,7.2113802161854235,0.42643026499282755
2027-08,8.672071950612894,10.159470191539489,7.184673709686299,0.42643026499282755
2027-09,8.419786271771676,9.863913506985169,6.9756590365581825,0.42643026499282755
2027-10,8.723402385414165,10.219604612154555,7.227200158673774,0.42643026499282755
2027-11,8.450935189656184,9.900404959610167,7.0014654197022,0.42643026499282755
