time,indicador,prediction,superior,inferior
2022-12-14 11:42:41.687151,Câmbio,5.2616,6.922214782048007,3.600985217951992
2022-12-14 11:42:41.687151,Câmbio,5.230554408517514,6.881370884321558,3.5797379327134697
2022-12-14 11:42:41.687151,Câmbio,5.139534645734571,6.761624353343416,3.517444938125726
2022-12-14 11:42:41.687151,Câmbio,5.2312597785987,6.882298876415749,3.58022068078165
2022-12-14 11:42:41.687151,Câmbio,5.275453457406831,6.940440532322457,3.6104663824912056
2022-12-14 11:42:41.687151,Câmbio,5.43510234653973,7.150476243948824,3.719728449130636
2022-12-14 11:42:41.687151,Câmbio,5.3347696247880725,7.018477488887164,3.6510617606889815
2022-12-14 11:42:41.687151,Câmbio,5.4085515214279685,7.11554570683764,3.701557336018297
2022-12-14 11:42:41.687151,Câmbio,5.507485687023363,7.245704507113986,3.769266866932739
2022-12-14 11:42:41.687151,Câmbio,5.533085591758259,7.279384003650196,3.786787179866322
2022-12-14 11:42:41.687151,Câmbio,5.6031755692351455,7.371595094984375,3.834756043485916
2022-12-14 11:42:41.687151,Câmbio,5.666986231554945,7.455545055065411,3.8784274080444767
2022-12-14 11:42:41.687151,Câmbio,5.734750750243687,7.544696749030286,3.924804751457088
2022-12-14 11:42:41.687151,Câmbio,5.772803022479208,7.594758707628287,3.9508473373301296
2022-12-14 11:42:41.687151,Câmbio,5.874995374643209,7.72920401148299,4.020786737803428
2022-12-14 11:42:41.687151,Câmbio,5.97108353270535,7.855618575136159,4.0865484902745415
2022-12-14 11:42:41.687151,Câmbio,5.96630792643205,7.849335738672292,4.083280114191807
2022-12-14 11:42:41.687151,Câmbio,5.966603527545599,7.849724634521046,4.083482420570153
2022-12-14 11:42:41.687151,Câmbio,6.059681583518199,7.972179077074228,4.1471840899621695
2022-12-14 11:42:41.687151,Câmbio,6.153581816588117,8.09571518422687,4.211448448949365
2022-12-14 11:42:41.687151,Câmbio,6.056771137747285,7.968350064846432,4.145192210648138
2022-12-14 11:42:41.687151,Câmbio,6.120474989870633,8.052159504340434,4.1887904754008325
2022-12-14 11:42:41.687151,Câmbio,6.171156985809285,8.118837256634457,4.223476714984113
