date,prediction,superior,inferior,std
2022-11,5.2616,6.757741303363588,3.765458696636411,0.2497227185383941
2022-12,5.330065109721843,6.845674536563874,3.814455682879813,0.21090403724874954
2023-01,5.344093818995981,6.8636923235668235,3.8244953144251386,0.18736679293038516
2023-02,5.301810644884212,6.809385885956132,3.7942354038122925,0.19194440966285398
2023-03,5.438685591771877,6.985181362993245,3.8921898205505094,0.19740678221837615
2023-04,5.491547081105938,7.053074070502385,3.93002009170949,0.1542931221954137
2023-05,5.559156649638087,7.139908488506851,3.978404810769323,0.14206808558608996
2023-06,5.67364347542891,7.286949759477209,4.0603371913806106,0.15005859654380269
2023-07,5.6534818737640995,7.2610551859041035,4.0459085616240955,0.17129303704326082
2023-08,5.655138721772533,7.26318316032633,4.047094283218737,0.16801656565195586
2023-09,5.692153693411497,7.310723376741006,4.073584010081989,0.17021312178829684
2023-10,5.855956454671539,7.521103619513545,4.190809289829533,0.18889993647621847
2023-11,5.836810295292349,7.496513230271197,4.1771073603135,0.18994719629366646
2023-12,5.868923450157522,7.537757793334465,4.200089106980578,0.19191335726141995
2024-01,5.973413551042833,7.671959760520358,4.274867341565307,0.19727840253837503
2024-02,5.959186346150403,7.653687035468475,4.264685656832332,0.17696002292069388
2024-03,6.006193479289704,7.714060694653544,4.298326263925863,0.17020890252365328
2024-04,6.003714952805957,7.710877396647103,4.296552508964812,0.15815341683869968
2024-05,6.078937731724987,7.807489849143476,4.350385614306498,0.1538856172688497
2024-06,6.084372115936798,7.814469506024748,4.354274725848848,0.15559833616994417
2024-07,6.142648392290205,7.889316700741118,4.395980083839293,0.1523228075911819
2024-08,6.137736242681386,7.883007776402549,4.392464708960224,0.1360571553345521
2024-09,6.292682042081674,8.082012571215916,4.503351512947432,0.13500661334109226
2024-10,6.226490968822824,7.99699999905625,4.455981938589398,0.13643048372950503
2024-11,6.243212296010777,8.01847605261127,4.467948539410285,0.1286684061980365
2024-12,6.460706533033362,8.297814996805254,4.623598069261471,0.1500421063098513
2025-01,6.428358362154887,8.256268590686634,4.60044813362314,0.16269093504903115
2025-02,6.494211069881606,8.340846582731483,4.647575557031729,0.17210103403845434
2025-03,6.4981186005105185,8.34586522366298,4.650371977358057,0.17596929500943218
2025-04,6.597150948179691,8.47305751996316,4.721244376396223,0.18143574302747037
2025-05,6.749960109132362,8.66931812101649,4.830602097248235,0.20642343053197026
2025-06,6.783337954276147,8.712186990323437,4.854488918228858,0.21890133318104013
2025-07,6.945687926667446,8.92070134223704,4.970674511097853,0.24694945481361114
2025-08,7.000196785200569,8.990709850049965,5.009683720351173,0.2608136014060017
2025-09,7.051377125732956,9.056443372388404,5.046310879077509,0.281274876974184
2025-10,7.170666691128289,9.209653046847187,5.131680335409391,0.2920553417803582
2025-11,7.290789793416902,9.363933275261344,5.2176463115724605,0.2989637529436396
2025-12,7.36886201161764,9.464205407992898,5.2735186152423825,0.32228154007298415
2026-01,7.352126081342975,9.44271059894863,5.26154156373732,0.31883886524702315
2026-02,7.451693439595786,9.570590036635231,5.332796842556341,0.316422755156368
2026-03,7.463109082602243,9.585251729323613,5.3409664358808735,0.29302970197368217
2026-04,7.535537426519918,9.678275146388135,5.392799706651701,0.2703670934489928
2026-05,7.6282992226106785,9.797413853400588,5.459184591820769,0.26204446984604446
2026-06,7.62175022229199,9.78900263819051,5.454497806393468,0.2357507381433311
2026-07,7.772191909210054,9.98222257156323,5.562161246856878,0.23612045270394286
2026-08,7.654857616110166,9.831524153062759,5.478191079157574,0.21167453291016797
2026-09,7.732790989147719,9.931617959867971,5.533964018427466,0.18577689163250966
2026-10,7.686037134432493,9.871569599084077,5.500504669780909,0.1595429711054665
2026-11,7.6770999012783525,9.860091054606443,5.494108747950263,0.1411713967991017
2026-12,7.667776617953467,9.84811668619996,5.487436549706974,0.1263768067228465
2027-01,7.867658653015943,10.10483538092059,5.630481925111296,0.12061060833335117
2027-02,7.7194277006872065,9.914454806762762,5.524400594611651,0.10504358166640834
2027-03,7.7912534441840835,10.00670427336487,5.5758026150032975,0.08792421512196688
2027-04,7.755080588308361,9.960245629185914,5.549915547430807,0.0730285926784731
2027-05,7.696761652266679,9.885343644455588,5.508179660077771,0.06819481175118369
2027-06,7.670028238052831,9.851008556761188,5.489047919344474,0.06309024383841726
2027-07,7.712105179502469,9.905050119242835,5.519160239762103,0.06129808951369756
2027-08,7.639396167967554,9.81166622643908,5.467126109496029,0.06291555123795306
2027-09,7.746425639458026,9.949129636840544,5.543721642075509,0.06332966460410487
2027-10,7.730435647143031,9.928592873972308,5.532278420313753,0.06251493538374851
