date,prediction,superior,inferior,std
2022-12,13.75,24.209647416509448,3.2903525834905505,5.600040835122784
2023-01,14.408012416724258,24.86765983323371,3.9483650002148085,5.600040835122784
2023-02,12.94822566603101,23.407873082540462,2.488578249521561,5.600040835122784
2023-03,13.220751348564134,23.680398765073583,2.7611039320546844,5.600040835122784
2023-04,12.454254196873825,22.913901613383274,1.994606780364375,5.600040835122784
2023-05,12.217910639791937,22.677558056301386,1.758263223282487,5.600040835122784
2023-06,10.566183781427714,21.025831197937165,0.10653636491826468,5.600040835122784
2023-07,11.437325554312492,21.896972970821942,0.9776781378030428,5.600040835122784
2023-08,10.887833196394546,21.347480612903993,0.4281857798850961,5.600040835122784
2023-09,11.815352589859446,22.275000006368895,1.355705173349996,5.600040835122784
2023-10,10.923919339908807,21.383566756418254,0.4642719233993571,5.600040835122784
2023-11,10.367630752149262,20.82727816865871,-0.0920166643601874,5.600040835122784
2023-12,9.980064205166007,20.439711621675457,-0.4795832113434422,5.600040835122784
2024-01,10.647530535473816,21.107177951983267,0.1878831189643666,5.600040835122784
2024-02,11.384349065704374,21.843996482213825,0.9247016491949243,5.600040835122784
2024-03,11.218693418797873,21.678340835307324,0.7590460022884233,5.600040835122784
2024-04,11.193596148704852,21.653243565214304,0.7339487321954028,5.600040835122784
2024-05,10.162888652917193,20.622536069426644,-0.2967587635922566,5.600040835122784
2024-06,10.992719301036768,21.45236671754622,0.5330718845273186,5.600040835122784
2024-07,11.34056369332372,21.80021110983317,0.8809162768142702,5.600040835122784
2024-08,10.625355720499059,21.085003137008506,0.165708303989609,5.600040835122784
2024-09,11.427481665477496,21.887129081986945,0.967834248968046,5.600040835122784
2024-10,11.413636045809323,21.873283462318774,0.9539886292998734,5.600040835122784
2024-11,10.955585982078956,21.415233398588406,0.49593856556950655,5.600040835122784
2024-12,10.870621500771426,21.330268917280875,0.41097408426197646,5.600040835122784
2025-01,10.676661562207546,21.136308978716997,0.21701414569809607,5.600040835122784
2025-02,10.67169749566927,21.13134491217872,0.21205007915981966,5.600040835122784
2025-03,10.449074401492574,20.90872181800202,-0.010573015016875686,5.600040835122784
2025-04,10.076541083432154,20.536188499941602,-0.38310633307729525,5.600040835122784
2025-05,10.082371126535763,20.542018543045213,-0.3772762899736861,5.600040835122784
2025-06,9.02425702809207,19.48390444460152,-1.43539038841738,5.600040835122784
2025-07,8.865670262239949,19.3253176787494,-1.593977154269501,5.600040835122784
2025-08,9.11414611508472,19.57379353159417,-1.3455013014247292,5.600040835122784
2025-09,7.32213412011021,17.78178153661966,-3.1375132963992396,5.600040835122784
2025-10,7.316594771527022,17.77624218803647,-3.1430526449824274,5.600040835122784
2025-11,8.3755491464292,18.83519656293865,-2.084098270080249,5.600040835122784
2025-12,6.046499665037487,16.506147081546935,-4.413147751471962,5.600040835122784
2026-01,6.5736557527288255,17.033303169238273,-3.885991663780624,5.600040835122784
2026-02,5.775751511381436,16.235398927890884,-4.683895905128013,5.600040835122784
2026-03,5.685609134127537,16.145256550636987,-4.7740382823819125,5.600040835122784
2026-04,5.709658626750942,16.16930604326039,-4.749988789758508,5.600040835122784
2026-05,6.64800015876032,17.10764757526977,-3.8116472577491294,5.600040835122784
2026-06,6.590684528365544,17.050331944874994,-3.8689628881439058,5.600040835122784
2026-07,6.232204232244587,16.69185164875404,-4.227443184264862,5.600040835122784
2026-08,6.1688301678061785,16.62847758431563,-4.290817248703271,5.600040835122784
2026-09,6.317120167514771,16.77676758402422,-4.1425272489946785,5.600040835122784
2026-10,6.6870378507118975,17.146685267221347,-3.772609565797552,5.600040835122784
2026-11,7.45239584772067,17.91204326423012,-3.0072515687887797,5.600040835122784
2026-12,8.028918454397694,18.488565870907145,-2.430728962111756,5.600040835122784
2027-01,8.735593351172877,19.19524076768233,-1.7240540653365724,5.600040835122784
2027-02,11.51837342335874,21.97802083986819,1.058726006849291,5.600040835122784
2027-03,10.55985134240932,21.019498758918772,0.10020392589987104,5.600040835122784
2027-04,11.473988642295552,21.933636058805,1.0143412257861026,5.600040835122784
2027-05,12.55298599600513,23.01263341251458,2.093338579495681,5.600040835122784
2027-06,13.263553448454916,23.723200864964365,2.8039060319454663,5.600040835122784
2027-07,14.011414618012662,24.471062034522113,3.5517672015032122,5.600040835122784
2027-08,15.299313045827223,25.758960462336674,4.839665629317773,5.600040835122784
2027-09,16.240297880577913,26.69994529708736,5.780650464068463,5.600040835122784
2027-10,16.01490829305473,26.47455570956418,5.555260876545281,5.600040835122784
2027-11,17.264764061246716,27.724411477756163,6.805116644737266,5.600040835122784
