date,prediction,superior,inferior,std
2022-11,13.75,27.40359040781406,0.09640959218593892,1.7766894261114776
2022-12,13.267427589259176,26.921017997073236,-0.3861628185548849,1.468593079998388
2023-01,12.909235732872705,26.562826140686767,-0.7443546749413557,1.0545937870542637
2023-02,11.041840276693828,24.69543068450789,-2.6117501311202336,0.9842725149509304
2023-03,10.960324048304123,24.613914456118184,-2.6932663595099378,1.0269771273256028
2023-04,10.941673695613206,24.59526410342727,-2.711916712200855,1.124856656476801
2023-05,10.519550463812255,24.173140871626316,-3.134039944001806,1.2964515318899834
2023-06,9.596046536825437,23.249636944639498,-4.057543870988624,1.5428286012705403
2023-07,9.108074638368546,22.761665046182607,-4.545515769445515,1.7562291321413104
2023-08,9.083084609522345,22.736675017336406,-4.570505798291716,1.839491486814449
2023-09,8.668886847694221,22.322477255508282,-4.98470356011984,1.8731543906192214
2023-10,8.319237811934258,21.97282821974832,-5.334352595879803,1.8391380303146727
2023-11,7.130863197877019,20.78445360569108,-6.522727209937042,1.8273936810833662
2023-12,6.785724182083461,20.43931458989752,-6.8678662257306,1.772462961504296
2024-01,6.642637183657714,20.296227591471776,-7.0109532241563475,1.621974944273575
2024-02,6.870819262329791,20.524409670143854,-6.78277114548427,1.607031442729904
2024-03,6.814071589420452,20.467661997234515,-6.839518818393609,1.5249413499794893
2024-04,7.036659873636376,20.69025028145044,-6.616930534177685,1.3314348392949669
2024-05,6.923798574687515,20.577388982501574,-6.729791833126546,1.1109993256706496
2024-06,5.766849995249824,19.420440403063886,-7.8867404125642375,1.0815725113925683
2024-07,5.284530865653612,18.938121273467672,-8.36905954216045,1.1049755760551194
2024-08,6.199915558409437,19.853505966223498,-7.453674849404624,0.9379180325861851
2024-09,6.73757654384388,20.39116695165794,-6.916013863970181,0.7476381374410065
2024-10,6.314305091344697,19.967895499158757,-7.339285316469364,0.5541656042668551
2024-11,5.99044867016108,19.64403907797514,-7.663141737652981,0.5417042164396733
2024-12,5.9392063007287605,19.59279670854282,-7.7143841070853005,0.5486970703554737
2025-01,6.725448530157586,20.379038937971647,-6.928141877656475,0.5528503751392008
2025-02,5.280699204761182,18.934289612575242,-8.37289120305288,0.6127800905904761
2025-03,5.550100844758527,19.20369125257259,-8.103489563055534,0.615842877084586
2025-04,5.53776798683608,19.19135839465014,-8.115822420977981,0.5689480329986848
2025-05,4.8683745467175354,18.521964954531597,-8.785215861096525,0.5816663822657554
2025-06,3.6680526569682392,17.3216430647823,-9.985537750845822,0.8584830217090654
2025-07,3.838773912112201,17.492364319926264,-9.81481649570186,1.006846506224021
2025-08,4.195696155156368,17.849286562970427,-9.457894252657693,1.055077408884986
2025-09,3.3117717333360757,16.965362141150138,-10.341818674477985,1.1180736135175753
2025-10,3.8209048330078437,17.474495240821906,-9.832685574806217,1.1038368957309375
2025-11,3.0495797108780502,16.70317011869211,-10.604010696936012,1.1631307908991184
2025-12,4.245488500284212,17.899078908098275,-9.408101907529849,1.092964270178847
2026-01,3.0280938807352946,16.681684288549356,-10.625496527078766,0.9181038923266255
2026-02,3.439527213345815,17.093117621159877,-10.214063194468245,0.8737867704950818
2026-03,3.1263946089118706,16.77998501672593,-10.527195798902191,0.7683052857972554
2026-04,2.7715175462092017,16.42510795402326,-10.88207286160486,0.613338973661137
2026-05,3.506516072616981,17.160106480431043,-10.14707433519708,0.4691099853026021
2026-06,3.2243749286892447,16.877965336503305,-10.429215479124817,0.47215180588378874
2026-07,2.9987124315416183,16.65230283935568,-10.654877976272443,0.47368175083165465
2026-08,2.6138058411224407,16.267396248936503,-11.03978456669162,0.4495542238162539
2026-09,3.408134089480087,17.061724497294147,-10.245456318333975,0.45139285293742587
2026-10,4.274222447667444,17.927812855481505,-9.379367960146617,0.5160758889225322
2026-11,4.200554636020814,17.854145043834876,-9.453035771793246,0.568171137136374
2026-12,4.282683304158001,17.936273711972063,-9.37090710365606,0.5732629958153801
2027-01,5.248513880511004,18.902104288325063,-8.405076527303057,0.7660515748475227
2027-02,5.504718958814694,19.158309366628757,-8.148871448999367,0.9408953928233232
2027-03,6.030281232188367,19.68387164000243,-7.623309175625694,1.1187940854975518
2027-04,7.186079700010748,20.83967010782481,-6.467510707803313,1.373101743404927
2027-05,8.1897636588466,21.84335406666066,-5.4638267489674615,1.7248615579842284
2027-06,9.129096303192588,22.782686711006647,-4.524494104621473,2.056272465786774
2027-07,8.606380549834443,22.259970957648505,-5.0472098579796185,2.1325423737341245
2027-08,9.781150058481199,23.43474046629526,-3.8724403493328623,2.1856517075713464
2027-09,9.714319435255065,23.36790984306913,-3.9392709725589956,2.1799622893647936
2027-10,11.82647482407689,25.48006523189095,-1.8271155837371715,2.4442505784774435
