date,prediction,superior,inferior,std
2022-11,6407.986960836037,6850.279489096739,5965.694432575335,111.85336885174819
2022-12,6531.45906711871,6982.273895813418,6080.644238424002,101.94350057741464
2023-01,6296.6081310023665,6731.21306180962,5862.003200195113,80.11939561832652
2023-02,6417.499771276472,6860.4488934107685,5974.550649142175,60.44479533242286
2023-03,6583.270543349726,7037.661507413495,6128.879579285956,74.3072967684746
2023-04,6518.911170754298,6968.859917660561,6068.962423848035,78.02890842546262
2023-05,6488.76462930153,6936.632599496019,6040.89665910704,79.25905073330992
2023-06,6411.240297406543,6853.7573776936215,5968.723217119464,79.49137018571751
2023-07,6356.423022501387,6795.156500971179,5917.689544031595,82.59193306879584
2023-08,6381.28457119524,6821.7340452336075,5940.835097156872,82.97976732008358
2023-09,6528.744480371856,6979.371942668538,6078.117018075174,85.03411750066805
2023-10,6492.701836989866,6940.841561411292,6044.56211256844,85.27224713100573
2023-11,6710.54563132809,7173.721385496865,6247.369877159315,111.89454983403444
2023-12,6491.1776465416115,6939.212168182346,6043.1431249008765,110.69217759540025
2024-01,6436.480101776009,6880.7392856216,5992.220917930418,96.9265367289463
2024-02,6316.819316239025,6752.819264900108,5880.819367577943,107.10081509351008
2024-03,6719.816813765322,7183.632484142602,6256.001143388042,125.21365808080789
2024-04,6642.64196295085,7101.130865328524,6184.153060573176,132.87371093944466
2024-05,6589.460111667679,7044.278292552725,6134.641930782632,135.38953985614302
2024-06,6733.395857814306,7198.148781928289,6268.642933700322,146.2960575913103
2024-07,6371.073661587197,6810.818357501954,5931.328965672441,144.73869852641474
2024-08,6595.25194008368,7050.469884958419,6140.033995208941,137.12562149229737
2024-09,6649.49204514345,7108.453754377673,6190.530335909227,139.64369573639723
2024-10,6593.064971975394,7048.131967783016,6137.997976167771,138.0863159388776
2024-11,6629.450102682936,7087.02847555017,6171.871729815702,132.49492429047814
2024-12,6600.85595410724,7056.460699633422,6145.251208581058,130.78591114820975
2025-01,6592.095866374105,7047.0959725065195,6137.09576024169,123.5154348250626
2025-02,6798.5655523870755,7267.816623759275,6329.314481014876,104.91932327758343
2025-03,6810.468088937633,7280.540698027658,6340.395479847608,115.04266759688497
2025-04,6683.335568464332,7144.6332277537485,6222.0379091749155,115.9228183925324
2025-05,6763.038050914286,7229.8369405724425,6296.23916125613,120.1745952976741
2025-06,6846.792769421965,7319.372583172029,6374.212955671901,131.14273065058413
2025-07,6732.893928238087,7197.612208133436,6268.175648342738,95.00957474010129
2025-08,6652.1987116642995,7111.34724062615,6193.050182702449,91.11992597097377
2025-09,6565.894086164816,7019.085691174409,6112.702481155224,97.94104429695257
2025-10,6941.792846071637,7420.929761816937,6462.655930326337,116.79250102008119
2025-11,6862.790177947201,7336.474165957527,6389.106189936876,120.06719928539687
2025-12,6898.893389733153,7375.069296175387,6422.717483290919,120.04379882588269
2026-01,6949.15120117649,7428.79600582716,6469.50639652582,118.23188243053916
2026-02,6718.081215435662,7181.777091222541,6254.385339648783,120.10297318828046
2026-03,6789.963701546778,7258.6210553631945,6321.306347730361,119.86020632257919
2026-04,6823.945388405119,7294.948228610162,6352.942548200076,115.9624795715499
2026-05,6940.03366591191,7419.04915940007,6461.018172423751,122.53478113686633
2026-06,7015.69671379933,7499.934627518767,6531.458800079892,136.07287939420246
2026-07,6971.610756635893,7452.805766308587,6490.415746963199,138.91829992033266
2026-08,7052.966039352724,7539.776359090826,6566.155719614621,136.72757110079291
2026-09,7118.882260645435,7610.242254461704,6627.522266829166,113.31668127414632
2026-10,7115.058216620389,7606.154267000076,6623.962166240703,126.15047370261769
2026-11,7333.550414793336,7839.727249095615,6827.3735804910575,167.14307313771218
2026-12,7170.6987932072425,7665.635271390995,6675.76231502349,173.832025581705
2027-01,7322.074060712397,7827.458773293346,6816.689348131448,195.86001334679642
2027-02,7314.8286405595645,7819.713259239372,6809.944021879757,184.60810629181813
2027-03,7297.472254967535,7801.158899976066,6793.785609959004,169.4385635073807
2027-04,7143.778821833092,7636.8572278527545,6650.700415813429,140.8525276021025
2027-05,7666.630825974997,8195.797559925328,7137.464092024666,190.08745563576701
2027-06,7596.362849599356,8120.679542325057,7072.0461568736555,209.0184975028606
2027-07,7571.420777398123,8094.01591665604,7048.825638140207,205.82819231726398
2027-08,7540.625685031615,8061.095283250817,7020.1560868124125,198.77914715548036
2027-09,7615.932619863949,8141.6000586540085,7090.26518107389,198.1906644027543
2027-10,7634.0983608997185,8161.019636749614,7107.177085049823,188.98921155696902
