date,prediction,superior,inferior,std
2022-11,6407.986960836037,6769.172746539102,6046.801175132971,111.85336885174819
2022-12,7649.4147388308265,8080.573523875039,7218.255953786614,383.5473263822876
2023-01,7044.064382445617,7441.10263237749,6647.026132513744,403.5257008781616
2023-02,6829.749567532982,7214.70797627836,6444.791158787604,397.7070430172615
2023-03,6770.068338122441,7151.662818091416,6388.473858153466,390.82312653419353
2023-04,6798.946295470197,7182.1684797054095,6415.724111234984,385.5536858118435
2023-05,6628.1530334211275,7001.748466084747,6254.557600757508,377.8248599050764
2023-06,7017.8088059729525,7413.367161973186,6622.250449972719,382.279931057997
2023-07,6933.393088799625,7324.193358162154,6542.592819437095,372.7188891548607
2023-08,6566.055660123034,6936.150978210601,6195.960342035466,359.5038711413912
2023-09,6558.893398295404,6928.585015941408,6189.2017806494005,343.48724641941425
2023-10,7083.153839492298,7482.39536423456,6683.912314750037,328.207768736549
2023-11,7114.457466862932,7515.463418611103,6713.451515114761,302.65032336325896
2023-12,7363.835927710144,7778.898080862753,6948.773774557534,245.60421054026483
2024-01,7414.622769353797,7832.547519670625,6996.698019036969,286.3280147868941
2024-02,6932.170399451331,7322.901752004941,6541.439046897721,284.8096281859453
2024-03,7199.105399305536,7604.882526490593,6793.328272120479,289.5514310634747
2024-04,7130.669026577636,7532.588741878826,6728.749311276446,287.82115187808927
2024-05,6789.1236632881,7171.792195472513,6406.455131103687,272.50321662503165
2024-06,7112.571803772993,7513.4714702386145,6711.6721373073715,274.1621317745522
2024-07,7431.38887917573,7850.258650227811,7012.519108123649,297.1636585403034
2024-08,6837.49172173512,7222.886516519612,6452.096926950629,264.8912864652923
2024-09,7436.386644846041,7855.53811464867,7017.235175043413,226.0410081153011
2024-10,7157.715688688138,7561.159887413643,6754.271489962632,224.946217740497
2024-11,7325.8772918431405,7738.79990885068,6912.954674835601,229.29562730483798
2024-12,6722.530644519408,7101.445665350988,6343.615623687829,255.2088605763668
2025-01,7174.566639792699,7578.960641327066,6770.172638258332,239.28045659782987
2025-02,7458.636972909805,7879.042581067111,7038.231364752499,252.7684934715711
2025-03,6667.21543395026,7043.012616385343,6291.418251515178,287.27294437237305
2025-04,7315.469019819685,7727.804975223265,6903.133064416105,293.7319445838304
2025-05,7135.739349037772,7537.944852748446,6733.533845327098,274.76546298405594
2025-06,7302.071036549211,7713.65181546071,6890.490257637713,277.9731564900898
2025-07,7491.143278574079,7913.381102624366,7068.905454523792,283.6799066226432
2025-08,7382.588853179851,7798.708013807882,6966.46969255182,269.08354274041267
2025-09,7849.661607232041,8292.107294534344,7407.215919929738,321.46096061980984
2025-10,7003.163384068196,7397.896251775467,6608.430516360925,328.45335748246595
2025-11,7244.019775319213,7652.328498509226,6835.711052129201,327.25860923026914
2025-12,7882.420514661706,8326.712655739753,7438.128373583659,335.2944578205415
2026-01,7514.564155683905,7938.122096012902,7091.006215354907,335.7404109512615
2026-02,7098.119235359421,7498.204283707092,6698.034187011749,341.5944341862252
2026-03,7896.547116300065,8341.635502399091,7451.458730201039,309.6088917128879
2026-04,7516.897030348287,7940.586463012359,7093.207597684216,308.5126559099963
2026-05,7880.54811042206,8324.734713551827,7436.361507292293,315.89345730187307
2026-06,7707.513862869806,8141.947401419749,7273.0803243198625,313.87470401710686
2026-07,8294.157814543494,8761.657502869992,7826.658126216996,381.1509456431122
2026-08,7916.299244612314,8362.500958192712,7470.097531031917,383.8598595032677
2026-09,7521.290808909839,7945.227896628713,7097.353721190965,380.0433087898013
2026-10,7688.701314437896,8122.07448486787,7255.328144007923,326.1023585546839
2026-11,8116.53376491634,8574.021684755098,7659.045845077581,317.1830905928337
2026-12,7593.474690390475,8021.48041809052,7165.46896269043,317.4159167809808
2027-01,8049.642821208789,8503.360437174102,7595.925205243477,322.14487174157796
2027-02,7664.014952947682,8095.996678150709,7232.033227744655,246.9682157728973
2027-03,8375.601926387659,8847.692207002672,7903.511645772644,294.5238127392828
2027-04,8219.333598558944,8682.615824614502,7756.051372503384,289.8153737705039
2027-05,8254.12412813728,8719.367320224384,7788.880936050177,304.9854550262479
2027-06,8291.372219501025,8758.714897936552,7824.029541065498,309.3157085816002
2027-07,7931.052206414138,8378.085469767093,7484.018943061182,295.2257934372928
2027-08,8277.10309643268,8743.64149663571,7810.564696229651,307.54706982555325
2027-09,8616.626683340979,9102.302309361054,8130.951057320905,315.47429043857005
2027-10,8130.511307495931,8588.787070651111,7672.235544340751,289.0857992256952
